,21C2,221E,2240,225D,2266,2289,2329,2396
2023-05-01 15:27:00,56.0,65.0,68.0,77.0,56.0,68.0,51.0,66.0
2023-05-01 15:28:00,56.0,62.0,68.0,72.5,56.0,68.0,50.0,63.0
2023-05-01 15:29:00,60.5,60.5,68.0,71.0,56.0,68.0,53.0,62.0
2023-05-01 15:30:00,57.5,68.0,68.0,72.5,56.0,68.0,53.0,61.3
2023-05-01 15:31:00,57.0,60.5,68.0,66.0,56.0,68.0,69.0,63.0
2023-05-01 15:32:00,54.0,59.0,68.0,67.0,56.0,68.0,68.0,64.3
2023-05-01 15:33:00,53.0,61.0,73.0,65.5,56.0,68.0,59.0,58.5
2023-05-01 15:34:00,52.0,62.0,73.0,71.0,56.0,68.0,65.0,62.0
2023-05-01 15:35:00,57.0,62.0,73.0,64.5,56.0,68.0,59.0,56.0
2023-05-01 15:36:00,61.0,61.5,73.0,79.0,56.0,58.0,66.0,59.0
2023-05-01 15:37:00,61.0,62.0,73.0,74.0,56.0,58.0,61.0,64.0
2023-05-01 15:38:00,61.0,63.3,73.0,83.0,56.0,56.0,62.0,59.0
2023-05-01 15:39:00,47.0,60.0,67.0,79.0,56.0,53.0,69.0,59.0
2023-05-01 15:40:00,47.0,60.5,70.0,78.0,55.0,57.0,61.0,59.0
2023-05-01 15:41:00,47.0,59.0,69.5,81.0,54.0,58.0,54.0,68.0
2023-05-01 15:42:00,63.0,61.3,63.5,77.0,57.0,62.0,54.0,65.5
2023-05-01 15:43:00,49.0,59.7,62.0,70.0,53.0,63.0,60.0,68.0
2023-05-01 15:44:00,52.0,59.0,63.5,66.0,67.0,63.0,59.0,66.0
2023-05-01 15:45:00,63.0,61.0,65.3,72.0,60.0,63.0,51.0,61.0
2023-05-01 15:46:00,54.0,59.5,67.3,76.0,61.0,63.0,57.0,62.5
2023-05-01 15:47:00,52.0,60.5,63.7,69.0,72.0,63.0,66.0,63.7
2023-05-01 15:48:00,61.5,60.5,68.0,75.0,61.0,63.0,57.0,68.0
2023-05-01 15:49:00,56.0,59.0,71.5,83.0,60.0,63.0,53.0,62.5
2023-05-01 15:50:00,56.0,59.0,69.0,83.0,59.0,63.0,63.0,69.0
2023-05-01 15:51:00,61.5,61.5,69.5,83.0,60.0,63.0,56.0,71.0
2023-05-01 15:52:00,56.0,60.0,64.0,83.0,61.0,63.0,51.0,63.0
2023-05-01 15:53:00,53.0,60.0,64.0,83.0,59.5,63.0,51.0,60.0
2023-05-01 15:54:00,55.0,60.5,65.0,83.0,53.0,63.0,60.0,62.0
2023-05-01 15:55:00,55.0,59.0,67.0,83.0,56.5,63.0,57.0,62.0
2023-05-01 15:56:00,57.5,60.5,66.0,79.0,55.0,63.0,51.0,62.0
2023-05-01 15:57:00,56.0,59.5,71.0,79.0,57.0,63.0,60.0,62.0
2023-05-01 15:58:00,59.0,58.5,67.0,79.0,54.5,63.0,57.0,62.0
2023-05-01 15:59:00,57.0,57.5,66.5,79.0,53.5,63.0,54.0,72.0
2023-05-01 16:00:00,53.0,61.5,68.5,79.0,54.5,63.0,54.0,72.0
2023-05-01 16:01:00,53.0,66.0,72.5,79.0,61.0,63.0,54.0,72.0
2023-05-01 16:02:00,53.0,62.0,66.0,74.0,55.0,63.0,54.0,72.0
2023-05-01 16:03:00,53.0,59.5,64.5,69.0,61.0,63.0,54.0,72.0
2023-05-01 16:04:00,53.0,60.5,64.5,63.0,62.0,63.0,54.0,69.0
2023-05-01 16:05:00,53.0,59.3,67.0,65.5,66.0,57.0,51.0,62.0
2023-05-01 16:06:00,52.0,60.0,68.0,72.0,55.0,57.0,51.0,64.0
2023-05-01 16:07:00,52.0,63.0,66.5,67.0,53.0,57.0,51.0,66.0
2023-05-01 16:08:00,52.0,61.0,61.0,67.5,63.0,57.0,51.0,64.7
2023-05-01 16:09:00,52.0,67.0,66.0,69.0,65.0,57.0,51.0,65.0
2023-05-01 16:10:00,52.0,60.0,73.0,65.0,65.0,57.0,51.0,68.0
2023-05-01 16:11:00,55.0,57.0,67.0,69.0,65.0,57.0,54.0,65.0
2023-05-01 16:12:00,56.0,57.0,73.0,77.0,65.0,57.0,67.0,61.0
2023-05-01 16:13:00,53.0,57.0,66.0,70.0,58.0,57.0,54.0,62.5
2023-05-01 16:14:00,59.0,59.0,67.0,77.0,58.0,57.0,67.0,56.5
2023-05-01 16:15:00,55.0,59.0,68.0,68.5,58.0,57.0,58.0,64.0
2023-05-01 16:16:00,54.0,55.0,68.0,69.5,54.0,57.0,56.0,64.0
2023-05-01 16:17:00,54.0,55.0,68.0,74.5,52.0,57.0,63.0,67.0
2023-05-01 16:18:00,55.0,63.0,68.0,73.5,59.0,57.0,64.0,73.0
2023-05-01 16:19:00,55.0,62.0,68.0,67.5,63.0,57.0,64.0,61.0
2023-05-01 16:20:00,57.0,70.0,68.0,64.0,58.5,57.0,64.0,61.0
2023-05-01 16:21:00,57.0,63.0,68.0,66.0,58.0,57.0,64.0,60.0
2023-05-01 16:22:00,57.0,64.0,65.0,73.0,58.0,57.0,64.0,72.0
2023-05-01 16:23:00,57.0,59.0,65.0,60.0,58.7,57.0,64.0,61.0
2023-05-01 16:24:00,57.0,58.0,65.0,64.0,58.0,57.0,64.0,65.5
2023-05-01 16:25:00,57.0,62.0,65.0,64.0,52.5,57.0,64.0,63.5
2023-05-01 16:26:00,57.0,58.0,65.0,68.0,55.5,62.0,64.0,61.5
2023-05-01 16:27:00,57.0,58.0,63.0,70.0,55.0,62.0,64.0,66.5
2023-05-01 16:28:00,57.0,58.0,68.0,63.0,54.5,63.0,64.0,63.0
2023-05-01 16:29:00,57.0,58.0,67.0,71.0,52.5,59.0,64.0,65.0
2023-05-01 16:30:00,57.0,58.0,66.0,67.0,55.0,54.0,64.0,60.0
2023-05-01 16:31:00,57.0,58.0,64.0,68.0,53.0,56.0,50.0,71.0
2023-05-01 16:32:00,57.0,61.0,66.0,64.5,53.0,62.0,50.0,76.0
2023-05-01 16:33:00,57.0,61.0,62.0,61.0,53.0,51.0,50.0,65.0
2023-05-01 16:34:00,57.0,61.0,59.0,64.5,52.0,50.5,50.0,66.0
2023-05-01 16:35:00,57.0,61.0,59.0,65.0,52.0,54.0,50.0,64.5
2023-05-01 16:36:00,59.0,61.0,59.0,61.0,52.0,48.0,50.0,63.5
2023-05-01 16:37:00,59.0,61.0,59.0,62.0,60.0,51.0,50.0,59.0
2023-05-01 16:38:00,59.0,64.0,59.0,62.0,54.0,49.0,50.0,65.5
2023-05-01 16:39:00,59.0,61.0,59.0,62.0,59.0,50.0,50.0,65.0
2023-05-01 16:40:00,59.0,61.0,59.0,58.0,60.0,55.0,50.0,69.0
2023-05-01 16:41:00,59.0,59.0,59.0,63.0,52.0,49.0,50.0,64.5
2023-05-01 16:42:00,59.0,60.0,59.0,63.0,56.0,49.0,50.0,66.0
2023-05-01 16:43:00,59.0,64.0,59.0,60.0,55.0,49.0,50.0,59.0
2023-05-01 16:44:00,59.0,66.0,59.0,61.0,55.0,49.0,49.0,59.0
2023-05-01 16:45:00,59.0,69.0,67.0,60.0,55.0,49.0,59.0,59.0
2023-05-01 16:46:00,59.0,62.0,67.0,59.0,55.0,49.0,55.0,63.0
2023-05-01 16:47:00,59.0,62.0,67.0,64.0,55.0,49.0,55.0,63.0
2023-05-01 16:48:00,59.0,67.0,67.0,60.0,55.0,49.0,52.0,63.0
2023-05-01 16:49:00,59.0,62.0,67.0,60.0,55.0,49.0,48.0,67.0
2023-05-01 16:50:00,59.0,60.0,67.0,65.0,55.0,49.0,55.0,62.0
2023-05-01 16:51:00,56.5,59.0,67.0,61.0,55.0,49.0,55.0,62.0
2023-05-01 16:52:00,54.5,57.0,67.0,60.0,55.0,49.0,52.0,62.5
2023-05-01 16:53:00,57.5,60.0,67.0,62.0,55.0,49.0,52.0,64.5
2023-05-01 16:54:00,59.0,65.0,67.0,60.0,55.0,49.0,52.0,65.5
2023-05-01 16:55:00,59.0,59.0,67.0,62.0,55.0,49.0,52.0,61.5
2023-05-01 16:56:00,58.5,60.0,65.0,62.0,55.0,49.0,52.0,65.0
2023-05-01 16:57:00,63.5,67.0,65.0,60.5,55.0,49.0,52.0,62.5
2023-05-01 16:58:00,56.5,57.0,64.0,61.0,55.0,49.0,55.0,63.0
2023-05-01 16:59:00,55.0,59.0,60.0,63.5,55.0,49.0,55.0,60.0
2023-05-01 17:00:00,56.0,66.0,63.0,63.5,55.0,49.0,55.0,66.0
2023-05-01 17:01:00,56.0,72.0,67.0,65.0,55.0,49.0,55.0,66.5
2023-05-01 17:02:00,56.0,63.0,59.0,59.0,55.0,49.0,55.0,68.5
2023-05-01 17:03:00,56.0,59.0,66.0,61.5,55.0,49.0,55.0,64.5
2023-05-01 17:04:00,56.0,62.0,64.0,63.0,55.0,49.0,50.0,64.0
2023-05-01 17:05:00,60.0,67.0,64.0,60.0,59.0,49.0,51.0,64.5
2023-05-01 17:06:00,60.0,58.0,64.0,64.5,59.0,49.0,50.0,62.5
2023-05-01 17:07:00,60.0,58.0,64.0,60.5,59.0,49.0,55.0,63.5
2023-05-01 17:08:00,60.0,62.0,64.0,65.0,59.0,49.0,56.0,61.0
2023-05-01 17:09:00,53.0,59.0,64.0,64.5,59.0,49.0,56.0,63.0
2023-05-01 17:10:00,55.0,61.0,64.0,63.5,59.0,49.0,54.0,61.0
2023-05-01 17:11:00,55.5,59.0,61.0,61.5,59.0,49.0,51.0,64.0
2023-05-01 17:12:00,54.0,65.0,61.0,63.0,59.0,51.0,61.0,63.5
2023-05-01 17:13:00,57.5,59.0,61.0,62.0,59.0,51.0,59.0,63.0
2023-05-01 17:14:00,58.0,61.0,61.0,61.5,59.0,51.0,55.0,59.0
2023-05-01 17:15:00,56.0,58.0,61.0,64.0,59.0,51.0,54.0,60.0
2023-05-01 17:16:00,54.5,61.0,61.0,61.0,59.0,51.0,52.0,63.0
2023-05-01 17:17:00,57.0,61.0,62.0,61.0,59.0,51.0,51.0,62.0
2023-05-01 17:18:00,57.0,61.0,61.0,62.0,59.0,51.0,54.0,62.0
2023-05-01 17:19:00,58.0,61.0,61.0,61.0,59.0,51.0,48.0,59.0
2023-05-01 17:20:00,59.0,61.0,66.0,59.0,59.0,51.0,54.0,59.0
2023-05-01 17:21:00,59.0,58.0,59.0,62.0,59.0,51.0,50.0,59.0
2023-05-01 17:22:00,59.0,58.0,60.0,58.0,59.0,51.0,47.0,56.0
2023-05-01 17:23:00,59.0,58.0,63.0,63.0,59.0,51.0,47.0,66.0
2023-05-01 17:24:00,58.0,58.0,59.0,62.0,59.0,51.0,51.0,64.0
2023-05-01 17:25:00,58.0,59.0,59.0,63.0,59.0,51.0,48.0,61.5
2023-05-01 17:26:00,58.0,57.0,62.0,62.0,63.0,51.0,53.0,60.0
2023-05-01 17:27:00,58.0,60.5,62.0,61.0,57.0,51.0,55.0,61.0
2023-05-01 17:28:00,56.0,60.5,66.0,58.0,55.0,51.0,47.0,57.0
2023-05-01 17:29:00,65.0,59.5,64.0,60.0,53.0,51.0,49.0,63.0
2023-05-01 17:30:00,58.0,59.0,63.0,62.0,57.0,51.0,46.0,62.0
2023-05-01 17:31:00,56.0,58.0,65.0,61.0,59.0,51.0,49.0,60.0
2023-05-01 17:32:00,59.0,59.0,65.0,61.0,58.0,51.0,49.0,66.0
2023-05-01 17:33:00,61.0,59.0,63.5,61.0,62.0,51.0,49.0,63.0
2023-05-01 17:34:00,59.0,64.5,61.5,61.0,55.0,51.0,49.0,54.0
2023-05-01 17:35:00,60.0,61.5,68.0,61.0,61.0,51.0,49.0,62.0
2023-05-01 17:36:00,58.0,63.0,61.0,75.0,63.0,51.0,57.0,60.0
2023-05-01 17:37:00,58.0,59.0,66.0,75.0,56.0,51.0,57.0,59.0
2023-05-01 17:38:00,58.0,59.0,66.0,75.0,55.0,51.0,57.0,59.0
2023-05-01 17:39:00,58.0,59.0,66.0,75.0,60.0,51.0,57.0,59.5
2023-05-01 17:40:00,58.0,59.0,66.0,75.0,55.0,51.0,61.0,64.0
2023-05-01 17:41:00,58.0,57.0,66.0,76.0,53.0,51.0,56.0,62.5
2023-05-01 17:42:00,58.0,60.0,63.0,75.0,62.0,51.0,57.0,61.0
2023-05-01 17:43:00,58.0,56.0,63.0,67.0,60.0,48.0,51.0,66.7
2023-05-01 17:44:00,58.0,60.0,63.0,72.5,54.0,56.0,51.0,62.3
2023-05-01 17:45:00,58.0,60.0,63.0,68.0,55.0,49.5,62.0,62.0
2023-05-01 17:46:00,58.0,60.0,60.0,66.5,53.0,51.5,54.0,66.3
2023-05-01 17:47:00,58.0,60.0,62.0,71.0,58.0,57.5,50.0,65.0
2023-05-01 17:48:00,58.0,60.0,63.0,67.0,57.0,49.0,55.0,66.0
2023-05-01 17:49:00,58.0,60.0,58.0,65.5,56.0,50.0,57.0,65.7
2023-05-01 17:50:00,58.0,60.0,62.0,67.0,54.0,53.0,57.0,65.3
2023-05-01 17:51:00,58.0,62.0,63.0,69.0,61.0,51.0,57.0,65.3
2023-05-01 17:52:00,58.0,62.0,62.0,68.0,65.0,57.0,57.0,61.0
2023-05-01 17:53:00,58.0,62.0,60.0,68.0,65.0,55.0,57.0,57.0
2023-05-01 17:54:00,60.5,62.0,63.0,68.0,54.0,55.0,57.0,62.5
2023-05-01 17:55:00,60.5,62.0,63.0,65.0,53.0,55.0,57.0,62.0
2023-05-01 17:56:00,60.5,62.0,63.0,68.5,56.0,55.0,57.0,63.0
2023-05-01 17:57:00,60.5,62.0,63.0,68.0,58.0,55.0,57.0,67.0
2023-05-01 17:58:00,60.5,64.0,63.0,59.0,52.0,55.0,57.0,62.0
2023-05-01 17:59:00,60.5,60.0,63.0,71.5,66.0,55.0,57.0,61.0
2023-05-01 18:00:00,60.5,62.0,63.0,71.0,60.0,55.0,57.0,64.0
2023-05-01 18:01:00,60.5,62.0,63.0,68.5,56.3,55.0,57.0,67.0
2023-05-01 18:02:00,60.5,63.0,63.0,67.5,57.0,55.0,57.0,58.0
2023-05-01 18:03:00,60.5,62.0,63.0,68.0,58.7,55.0,57.0,60.0
2023-05-01 18:04:00,60.5,56.0,63.0,74.0,59.7,55.0,57.0,57.0
2023-05-01 18:05:00,60.5,58.5,63.0,69.0,55.5,55.0,57.0,64.0
2023-05-01 18:06:00,60.5,61.0,59.0,80.0,58.5,55.0,57.0,59.0
2023-05-01 18:07:00,60.5,56.0,59.0,81.0,55.5,55.0,57.0,61.0
2023-05-01 18:08:00,60.5,57.0,59.0,80.0,53.5,55.0,57.0,61.0
2023-05-01 18:09:00,60.5,58.0,59.0,80.0,59.5,55.0,57.0,61.0
2023-05-01 18:10:00,60.5,56.0,59.0,80.0,53.0,55.0,57.0,61.0
2023-05-01 18:11:00,56.5,56.0,59.0,66.0,53.0,55.0,57.0,61.0
2023-05-01 18:12:00,55.5,59.0,59.0,66.0,53.0,55.0,57.0,61.0
2023-05-01 18:13:00,60.5,59.0,59.0,66.0,53.0,55.0,46.0,61.0
2023-05-01 18:14:00,60.0,57.0,59.0,65.5,53.0,55.0,46.0,61.0
2023-05-01 18:15:00,57.5,57.0,59.0,66.5,53.0,52.0,46.0,61.0
2023-05-01 18:16:00,54.5,65.0,59.0,65.0,53.0,52.0,46.0,61.0
2023-05-01 18:17:00,62.0,65.0,62.0,62.5,55.0,52.0,46.0,61.0
2023-05-01 18:18:00,57.0,63.0,58.0,61.0,55.0,52.0,46.0,61.0
2023-05-01 18:19:00,56.0,59.0,58.0,64.5,55.0,52.0,46.0,61.0
2023-05-01 18:20:00,57.0,66.0,62.0,59.0,55.0,52.0,46.0,61.0
2023-05-01 18:21:00,56.0,71.0,57.0,62.0,55.0,52.0,46.0,61.0
2023-05-01 18:22:00,63.0,66.0,61.0,61.0,55.0,52.0,46.0,61.0
2023-05-01 18:23:00,59.0,59.0,63.0,61.0,50.0,52.0,46.0,61.0
2023-05-01 18:24:00,64.0,61.0,60.0,63.0,51.0,52.0,46.0,61.0
2023-05-01 18:25:00,58.0,62.0,58.0,61.0,50.0,52.0,46.0,61.0
2023-05-01 18:26:00,73.0,57.0,58.0,60.0,53.0,52.0,46.0,61.0
2023-05-01 18:27:00,73.0,59.0,58.0,61.0,54.0,52.0,46.0,61.0
2023-05-01 18:28:00,60.0,57.0,58.0,59.0,60.0,52.0,46.0,61.0
2023-05-01 18:29:00,69.0,58.0,58.0,61.5,55.0,52.0,46.0,61.0
2023-05-01 18:30:00,64.0,64.0,58.0,66.0,53.0,52.0,46.0,61.0
2023-05-01 18:31:00,64.0,62.0,63.0,67.3,56.0,52.0,46.0,61.0
2023-05-01 18:32:00,64.0,68.0,63.0,66.7,51.0,52.0,46.0,61.0
2023-05-01 18:33:00,64.0,68.0,63.0,65.0,54.0,52.0,46.0,61.0
2023-05-01 18:34:00,64.0,67.0,63.0,66.0,60.0,52.0,46.0,61.0
2023-05-01 18:35:00,64.0,63.0,63.0,68.0,56.0,52.0,46.0,61.0
2023-05-01 18:36:00,64.0,64.0,58.0,65.3,55.5,47.0,46.0,61.0
2023-05-01 18:37:00,64.0,64.0,60.0,66.5,57.5,59.0,60.0,61.0
2023-05-01 18:38:00,64.0,64.0,62.0,68.0,51.5,51.0,49.0,60.0
2023-05-01 18:39:00,64.0,64.0,60.0,66.7,55.0,50.0,47.0,60.0
2023-05-01 18:40:00,64.0,64.0,57.0,67.3,51.0,50.0,51.0,60.0
2023-05-01 18:41:00,64.0,64.0,64.0,65.7,55.5,48.0,46.0,60.0
2023-05-01 18:42:00,64.0,64.0,61.0,63.3,56.0,49.0,47.0,60.0
2023-05-01 18:43:00,64.0,64.0,63.0,62.3,55.0,49.0,46.0,60.0
2023-05-01 18:44:00,64.0,64.0,61.0,65.7,54.5,47.0,48.0,60.0
2023-05-01 18:45:00,53.0,64.0,61.0,68.0,54.5,47.0,48.0,60.0
2023-05-01 18:46:00,53.0,64.0,57.0,65.3,54.0,47.0,48.0,60.0
2023-05-01 18:47:00,53.0,66.0,58.0,66.3,54.5,47.0,48.0,60.0
2023-05-01 18:48:00,53.0,66.0,63.5,63.7,55.0,47.0,48.0,60.0
2023-05-01 18:49:00,53.0,66.0,65.0,64.0,54.5,48.0,48.0,60.0
2023-05-01 18:50:00,53.0,66.0,64.5,65.0,56.5,48.0,48.0,60.0
2023-05-01 18:51:00,53.0,66.0,67.0,64.0,54.0,48.0,48.0,60.0
2023-05-01 18:52:00,53.0,66.0,61.0,67.0,58.0,48.0,48.0,60.0
2023-05-01 18:53:00,53.0,66.0,63.0,64.0,58.5,49.0,48.0,60.0
2023-05-01 18:54:00,53.0,66.0,68.5,62.7,57.0,50.0,48.0,60.0
2023-05-01 18:55:00,53.0,66.0,63.5,65.7,56.0,48.0,49.0,60.0
2023-05-01 18:56:00,53.0,66.0,63.0,63.3,52.0,46.0,49.0,60.0
2023-05-01 18:57:00,53.0,66.0,63.0,66.0,52.0,46.0,49.0,60.0
2023-05-01 18:58:00,53.0,61.0,53.0,63.3,54.0,48.0,49.0,60.0
2023-05-01 18:59:00,54.0,62.0,55.0,59.5,52.0,57.0,49.0,60.0
2023-05-01 19:00:00,53.0,62.0,59.0,64.7,52.0,56.0,49.0,60.0
2023-05-01 19:01:00,58.0,60.0,66.0,59.0,48.0,50.0,49.0,60.0
2023-05-01 19:02:00,54.0,62.0,62.0,60.5,52.0,50.0,49.0,60.0
2023-05-01 19:03:00,54.0,65.0,62.0,65.0,51.0,50.0,49.0,60.0
2023-05-01 19:04:00,56.0,63.0,58.0,56.0,53.0,50.0,46.0,60.0
2023-05-01 19:05:00,53.0,63.0,54.0,60.0,57.0,50.0,49.0,60.0
2023-05-01 19:06:00,54.0,66.0,58.0,67.0,50.0,50.0,46.0,60.0
2023-05-01 19:07:00,56.0,66.0,67.0,59.0,52.0,48.0,46.0,60.0
2023-05-01 19:08:00,56.0,66.0,67.5,60.0,54.0,48.0,47.0,60.0
2023-05-01 19:09:00,53.0,66.0,57.0,62.0,57.0,48.0,47.0,60.0
2023-05-01 19:10:00,55.0,66.0,64.5,64.0,50.0,48.0,47.0,59.0
2023-05-01 19:11:00,57.0,53.0,69.5,62.0,54.0,48.0,47.0,62.0
2023-05-01 19:12:00,60.0,53.0,60.0,62.5,54.0,48.0,49.0,63.0
2023-05-01 19:13:00,56.0,53.0,61.0,62.0,50.0,46.0,49.0,60.0
2023-05-01 19:14:00,58.0,53.0,61.5,59.5,55.0,46.0,52.0,58.0
2023-05-01 19:15:00,56.0,53.0,66.0,58.0,53.0,48.0,52.0,60.5
2023-05-01 19:16:00,58.0,57.0,70.0,58.0,53.0,50.0,47.0,60.0
2023-05-01 19:17:00,54.0,61.0,70.0,61.0,55.0,51.0,50.0,60.0
2023-05-01 19:18:00,54.0,60.0,70.0,62.0,56.0,47.0,47.0,60.0
2023-05-01 19:19:00,52.0,57.0,70.0,61.0,52.0,47.0,47.0,62.0
2023-05-01 19:20:00,52.0,59.0,70.0,61.0,53.5,47.0,45.0,59.0
2023-05-01 19:21:00,55.0,56.0,70.0,59.0,56.0,47.0,45.0,61.0
2023-05-01 19:22:00,54.0,54.0,59.0,59.0,55.0,47.0,48.0,56.0
2023-05-01 19:23:00,54.0,60.0,59.0,59.0,57.0,47.0,47.0,58.0
2023-05-01 19:24:00,58.0,59.0,59.0,59.0,53.0,47.0,46.0,61.0
2023-05-01 19:25:00,54.0,61.0,59.0,59.0,57.0,47.0,50.0,61.0
2023-05-01 19:26:00,53.0,55.0,59.0,59.0,51.0,47.0,50.0,61.0
2023-05-01 19:27:00,52.0,54.0,59.0,61.0,54.0,47.0,50.0,61.0
2023-05-01 19:28:00,56.0,54.0,61.0,61.0,60.0,47.0,50.0,61.0
2023-05-01 19:29:00,54.0,57.0,65.0,61.0,54.0,47.0,50.0,61.0
2023-05-01 19:30:00,57.0,60.0,61.0,61.0,54.0,47.0,50.0,61.0
2023-05-01 19:31:00,54.0,63.0,57.0,61.0,50.0,47.0,50.0,61.0
2023-05-01 19:32:00,58.0,59.0,58.0,61.0,50.0,47.0,50.0,61.0
2023-05-01 19:33:00,49.0,55.0,56.0,60.0,59.0,47.0,50.0,61.0
2023-05-01 19:34:00,49.0,58.0,60.0,59.0,53.0,53.0,50.0,61.0
2023-05-01 19:35:00,53.0,56.0,63.0,57.0,56.0,53.0,50.0,60.0
2023-05-01 19:36:00,56.0,63.0,63.0,57.0,52.0,53.0,50.0,60.0
2023-05-01 19:37:00,56.0,57.0,64.0,60.0,53.0,53.0,50.0,60.0
2023-05-01 19:38:00,56.0,59.0,55.0,57.0,52.0,53.0,50.0,60.0
2023-05-01 19:39:00,56.0,56.0,52.0,59.0,54.5,53.0,50.0,60.0
2023-05-01 19:40:00,56.0,56.0,57.0,59.0,53.0,53.0,50.0,60.0
2023-05-01 19:41:00,56.0,55.0,59.0,63.0,53.0,53.0,50.0,60.0
2023-05-01 19:42:00,54.0,56.0,59.0,59.0,48.0,53.0,50.0,60.0
2023-05-01 19:43:00,54.0,55.0,59.0,59.0,54.0,53.0,50.0,60.0
2023-05-01 19:44:00,54.0,59.0,56.0,59.0,57.0,53.0,50.0,60.0
2023-05-01 19:45:00,54.0,59.0,56.0,59.0,53.0,53.0,50.0,60.0
2023-05-01 19:46:00,54.0,59.0,53.0,59.0,54.5,49.0,50.0,61.0
2023-05-01 19:47:00,54.0,59.0,58.0,59.0,55.5,53.0,50.0,60.0
2023-05-01 19:48:00,50.0,59.0,60.0,59.0,53.5,53.0,50.0,61.0
2023-05-01 19:49:00,53.0,59.0,62.0,59.0,53.5,50.0,50.0,61.0
2023-05-01 19:50:00,50.0,59.0,59.0,59.0,54.5,53.0,50.0,61.0
2023-05-01 19:51:00,50.0,59.0,54.0,59.0,55.5,49.0,50.0,61.0
2023-05-01 19:52:00,48.0,59.0,57.0,59.0,52.5,54.0,50.0,59.0
2023-05-01 19:53:00,48.0,59.0,57.0,59.0,51.0,47.0,50.0,59.0
2023-05-01 19:54:00,51.0,59.0,59.0,61.0,55.0,50.0,50.0,54.0
2023-05-01 19:55:00,52.0,59.0,60.0,56.0,60.0,47.0,50.0,53.0
2023-05-01 19:56:00,52.0,59.0,62.0,58.0,59.0,48.0,50.0,55.0
2023-05-01 19:57:00,53.0,59.0,59.0,58.0,58.0,50.0,50.0,58.0
2023-05-01 19:58:00,53.0,59.0,54.0,60.0,58.0,50.0,50.0,59.0
2023-05-01 19:59:00,53.0,59.0,57.0,60.0,54.0,49.0,50.0,63.0
2023-05-01 20:00:00,53.0,59.0,58.0,60.0,54.0,49.0,50.0,56.0
2023-05-01 20:01:00,53.0,59.0,61.0,59.0,54.0,48.0,50.0,59.0
2023-05-01 20:02:00,53.0,59.0,63.0,58.0,54.0,47.0,50.0,56.0
2023-05-01 20:03:00,53.0,59.0,60.0,58.0,54.0,52.0,50.0,58.0
2023-05-01 20:04:00,53.0,59.0,64.0,58.0,54.0,52.0,50.0,58.0
2023-05-01 20:05:00,53.0,59.0,64.0,58.0,54.0,52.0,50.0,57.0
2023-05-01 20:06:00,53.0,58.0,64.0,58.0,54.0,52.0,50.0,62.0
2023-05-01 20:07:00,53.0,55.0,64.0,58.0,54.0,52.0,50.0,55.0
2023-05-01 20:08:00,53.0,53.0,64.0,61.0,63.0,52.0,55.0,59.0
2023-05-01 20:09:00,53.0,56.0,64.0,61.0,63.0,52.0,55.0,61.0
2023-05-01 20:10:00,46.0,55.0,64.0,61.0,63.0,50.0,55.0,57.0
2023-05-01 20:11:00,46.0,58.0,64.0,61.0,63.0,50.0,55.0,58.0
2023-05-01 20:12:00,46.0,58.0,64.0,61.0,63.0,50.0,55.0,58.0
2023-05-01 20:13:00,46.0,56.0,64.0,60.0,63.0,50.0,55.0,60.0
2023-05-01 20:14:00,46.0,55.0,64.0,58.0,63.0,50.0,55.0,60.0
2023-05-01 20:15:00,46.0,55.0,64.0,58.0,63.0,53.0,55.0,60.0
2023-05-01 20:16:00,46.0,56.0,64.0,60.0,53.0,53.0,55.0,60.0
2023-05-01 20:17:00,46.0,57.0,58.0,58.0,50.0,50.0,55.0,58.0
2023-05-01 20:18:00,46.0,60.0,58.0,62.0,55.0,49.0,55.0,58.0
2023-05-01 20:19:00,46.0,60.0,54.0,61.0,57.0,56.0,55.0,58.0
2023-05-01 20:20:00,46.0,56.0,56.0,59.0,49.0,50.0,55.0,61.0
2023-05-01 20:21:00,46.0,56.0,56.0,57.0,54.0,50.0,55.0,67.0
2023-05-01 20:22:00,55.0,54.0,60.0,57.0,60.0,56.0,55.0,57.0
2023-05-01 20:23:00,52.0,58.0,61.0,57.0,56.0,48.0,55.0,54.0
2023-05-01 20:24:00,54.0,57.0,57.0,57.0,53.0,50.0,55.0,56.0
2023-05-01 20:25:00,46.0,57.0,61.0,57.0,53.0,50.0,55.0,57.0
2023-05-01 20:26:00,56.0,57.0,53.0,57.0,53.0,50.0,55.0,61.0
2023-05-01 20:27:00,52.0,57.0,59.0,61.0,53.0,50.0,55.0,63.0
2023-05-01 20:28:00,47.0,57.0,57.0,61.0,53.0,47.0,55.0,57.0
2023-05-01 20:29:00,48.0,57.0,61.0,61.0,53.0,47.0,55.0,62.0
2023-05-01 20:30:00,52.0,57.0,62.0,61.0,53.0,47.0,55.0,61.0
2023-05-01 20:31:00,52.0,57.0,59.0,61.0,53.0,47.0,55.0,57.0
2023-05-01 20:32:00,52.0,57.0,53.0,61.0,53.0,47.0,55.0,59.0
2023-05-01 20:33:00,52.0,57.0,52.0,60.0,53.0,47.0,55.0,62.0
2023-05-01 20:34:00,52.0,57.0,59.0,57.0,53.0,46.0,55.0,57.0
2023-05-01 20:35:00,52.0,57.0,59.0,56.0,53.0,46.0,55.0,59.0
2023-05-01 20:36:00,52.0,57.0,59.0,58.0,53.0,46.0,55.0,54.0
