,21C2,221E,2240,225D,2266,2289,2329,2396
2023-05-01 15:27:00,57.0,63.7,69.5,64.8,55.0,48.0,53.5,67.5
2023-05-01 15:28:00,54.7,62.3,64.5,64.2,58.0,48.0,48.5,64.0
2023-05-01 15:29:00,54.0,63.0,66.3,64.0,59.0,57.0,49.0,66.0
2023-05-01 15:30:00,57.3,64.7,67.0,65.8,55.0,50.5,55.5,62.0
2023-05-01 15:31:00,60.5,64.0,67.0,62.8,57.0,51.5,54.7,67.0
2023-05-01 15:32:00,57.2,63.2,67.8,66.5,57.5,49.5,55.0,62.5
2023-05-01 15:33:00,59.8,63.7,67.3,66.2,56.0,67.0,53.0,63.0
2023-05-01 15:34:00,53.7,65.0,68.0,66.5,54.5,53.0,52.0,66.0
2023-05-01 15:35:00,55.2,63.5,68.0,66.2,54.0,73.0,53.5,65.0
2023-05-01 15:36:00,56.0,62.7,68.3,68.0,60.0,69.0,56.5,65.0
2023-05-01 15:37:00,58.3,65.0,69.3,64.7,58.0,66.0,56.5,66.3
2023-05-01 15:38:00,60.3,60.7,72.3,65.3,57.0,66.0,54.0,63.5
2023-05-01 15:39:00,52.3,62.3,71.0,66.5,60.0,66.0,51.5,65.0
2023-05-01 15:40:00,55.3,65.0,71.5,63.0,55.0,48.0,51.0,66.7
2023-05-01 15:41:00,57.3,63.7,73.0,64.5,56.5,48.0,53.0,65.0
2023-05-01 15:42:00,60.5,63.3,74.0,65.0,55.5,52.0,52.3,66.0
2023-05-01 15:43:00,58.0,63.3,66.0,64.5,56.5,50.0,52.3,64.0
2023-05-01 15:44:00,57.5,59.0,67.0,62.0,62.0,50.0,55.3,66.3
2023-05-01 15:45:00,57.3,61.0,63.5,65.5,55.3,49.0,51.0,64.5
2023-05-01 15:46:00,57.0,64.7,64.0,62.0,55.2,53.0,49.5,67.5
2023-05-01 15:47:00,59.0,61.5,64.0,63.5,55.8,52.0,52.0,66.5
2023-05-01 15:48:00,54.0,62.0,67.5,66.7,58.0,55.0,53.0,66.7
2023-05-01 15:49:00,60.0,63.0,65.0,66.3,57.0,49.0,48.0,68.0
2023-05-01 15:50:00,58.5,63.0,66.5,64.7,58.8,49.0,50.0,63.0
2023-05-01 15:51:00,59.5,61.5,65.5,66.0,58.0,49.0,57.5,66.0
2023-05-01 15:52:00,57.0,65.0,67.0,64.7,57.6,49.0,55.0,66.7
2023-05-01 15:53:00,52.0,61.3,66.5,64.3,61.8,52.0,52.0,64.7
2023-05-01 15:54:00,55.0,62.8,62.5,66.0,58.4,52.0,61.0,65.0
2023-05-01 15:55:00,53.5,61.5,68.5,63.3,60.4,52.0,56.0,64.8
2023-05-01 15:56:00,59.0,64.0,67.0,63.5,60.2,52.0,63.0,62.0
2023-05-01 15:57:00,55.0,62.5,62.7,64.2,60.0,51.0,56.0,65.0
2023-05-01 15:58:00,52.0,61.3,65.3,62.7,60.8,57.0,54.0,64.3
2023-05-01 15:59:00,54.0,64.7,65.3,64.0,62.2,53.0,54.0,63.3
2023-05-01 16:00:00,53.0,62.0,62.7,64.3,61.5,55.0,54.0,64.0
2023-05-01 16:01:00,55.0,62.0,68.3,64.3,60.0,59.0,54.0,66.0
2023-05-01 16:02:00,55.0,69.0,65.0,64.0,57.2,57.0,57.0,64.5
2023-05-01 16:03:00,53.0,65.0,65.0,64.7,61.8,56.0,57.0,68.0
2023-05-01 16:04:00,55.0,65.0,61.0,62.5,61.5,51.0,57.0,69.0
2023-05-01 16:05:00,64.0,66.0,63.5,63.5,61.2,60.0,57.0,63.0
2023-05-01 16:06:00,58.0,63.0,62.5,65.0,57.8,60.0,53.0,66.0
2023-05-01 16:07:00,60.7,57.0,62.0,72.0,58.0,60.0,54.0,66.0
2023-05-01 16:08:00,58.0,65.0,63.0,74.0,57.2,60.0,51.0,66.0
2023-05-01 16:09:00,57.7,62.0,62.7,67.0,57.8,60.0,53.0,64.5
2023-05-01 16:10:00,56.7,60.0,64.0,65.0,56.0,60.0,51.0,67.5
2023-05-01 16:11:00,59.5,62.0,64.7,65.0,57.0,60.0,58.0,67.5
2023-05-01 16:12:00,56.5,64.0,62.7,65.0,61.0,60.0,50.0,66.0
2023-05-01 16:13:00,59.0,63.0,63.0,65.0,59.5,60.0,53.0,64.0
2023-05-01 16:14:00,56.5,67.0,66.2,66.0,55.8,60.0,55.0,66.2
2023-05-01 16:15:00,53.0,63.0,64.8,65.0,58.8,60.0,57.0,67.5
2023-05-01 16:16:00,55.0,69.5,66.5,64.7,59.2,60.0,57.0,64.5
2023-05-01 16:17:00,51.0,68.0,68.5,67.0,59.2,60.0,48.0,65.2
2023-05-01 16:18:00,51.0,63.0,65.8,63.3,61.0,60.0,50.0,67.7
2023-05-01 16:19:00,58.0,63.5,66.5,62.8,58.8,51.0,51.0,61.0
2023-05-01 16:20:00,58.0,65.0,69.0,66.3,58.3,51.0,59.0,66.7
2023-05-01 16:21:00,56.0,64.0,66.7,64.8,60.6,51.0,52.0,66.0
2023-05-01 16:22:00,58.0,62.0,65.8,63.2,59.5,51.0,54.0,66.3
2023-05-01 16:23:00,56.0,58.0,64.8,64.0,57.7,51.0,56.0,68.7
2023-05-01 16:24:00,56.0,67.0,66.2,63.3,57.1,51.0,49.0,67.8
2023-05-01 16:25:00,59.0,61.0,64.2,64.3,57.1,51.0,52.0,65.8
2023-05-01 16:26:00,51.0,61.0,67.0,68.7,57.0,51.0,52.0,65.8
2023-05-01 16:27:00,59.0,60.0,64.8,67.0,59.0,51.0,50.0,66.8
2023-05-01 16:28:00,57.0,62.0,64.0,63.3,57.0,51.0,53.5,67.8
2023-05-01 16:29:00,57.0,60.3,66.0,65.5,57.3,51.0,53.5,66.4
2023-05-01 16:30:00,55.0,66.0,65.5,66.5,56.7,51.0,56.5,65.8
2023-05-01 16:31:00,55.0,61.7,66.0,70.0,58.2,51.0,56.0,66.7
2023-05-01 16:32:00,55.0,60.8,64.2,70.7,55.3,58.0,63.0,64.8
2023-05-01 16:33:00,62.0,62.8,66.0,67.7,57.5,53.0,73.0,66.2
2023-05-01 16:34:00,62.0,61.8,64.3,69.0,58.6,53.0,70.0,65.9
2023-05-01 16:35:00,62.0,61.8,65.5,68.2,56.2,50.0,68.0,64.6
2023-05-01 16:36:00,56.0,63.2,65.7,68.2,57.3,56.0,53.0,65.8
2023-05-01 16:37:00,56.5,62.2,68.7,66.5,55.7,59.0,57.0,66.3
2023-05-01 16:38:00,58.0,61.8,65.0,65.5,56.3,57.0,58.7,64.4
2023-05-01 16:39:00,55.7,62.0,69.3,64.7,58.8,57.0,61.3,65.0
2023-05-01 16:40:00,57.7,62.5,65.3,64.0,58.2,62.0,57.7,65.5
2023-05-01 16:41:00,57.7,62.5,66.0,64.2,59.2,62.0,56.0,66.0
2023-05-01 16:42:00,60.7,64.0,64.7,64.8,57.6,62.0,53.0,60.5
2023-05-01 16:43:00,56.7,63.5,65.5,64.2,60.8,62.0,59.3,60.5
2023-05-01 16:44:00,54.5,64.0,66.5,64.0,60.2,62.0,61.3,65.0
2023-05-01 16:45:00,55.3,65.8,69.3,66.6,59.2,62.0,55.3,64.0
2023-05-01 16:46:00,56.7,65.0,70.3,64.3,58.2,49.0,60.0,61.0
2023-05-01 16:47:00,59.7,63.0,68.7,66.9,58.2,49.0,60.0,66.0
2023-05-01 16:48:00,60.3,63.0,68.3,67.3,56.5,49.0,60.0,66.0
2023-05-01 16:49:00,59.0,63.0,68.4,66.6,56.0,49.0,60.0,67.5
2023-05-01 16:50:00,58.0,61.5,68.6,64.2,56.5,49.0,60.0,68.0
2023-05-01 16:51:00,59.5,62.0,68.3,64.9,56.3,52.0,60.0,65.8
2023-05-01 16:52:00,61.5,61.0,66.2,63.4,56.7,51.5,66.5,66.0
2023-05-01 16:53:00,58.5,60.7,69.8,63.6,58.0,57.5,66.5,67.0
2023-05-01 16:54:00,58.0,59.7,63.5,67.2,56.2,53.0,66.5,67.0
2023-05-01 16:55:00,57.3,61.5,66.4,65.0,57.5,52.5,66.5,66.2
2023-05-01 16:56:00,61.7,61.6,66.2,64.8,55.8,54.0,66.5,64.6
2023-05-01 16:57:00,66.0,61.6,66.2,66.7,55.5,54.0,66.5,68.6
2023-05-01 16:58:00,59.0,61.0,67.0,69.2,56.4,51.0,67.0,66.3
2023-05-01 16:59:00,56.0,66.0,67.5,66.8,57.2,59.0,58.0,64.2
2023-05-01 17:00:00,56.5,66.2,67.0,68.0,57.0,65.0,58.0,64.8
2023-05-01 17:01:00,60.0,64.7,68.8,64.5,57.0,50.0,58.7,65.2
2023-05-01 17:02:00,62.0,68.2,67.2,65.2,55.3,52.5,58.3,64.8
2023-05-01 17:03:00,57.0,65.8,67.2,66.8,55.7,50.7,57.0,65.7
2023-05-01 17:04:00,60.2,67.2,65.6,68.2,65.5,54.0,61.7,65.4
2023-05-01 17:05:00,55.5,64.0,67.5,65.0,55.0,55.0,58.5,62.8
2023-05-01 17:06:00,54.0,64.0,65.0,64.5,59.0,54.0,60.7,65.2
2023-05-01 17:07:00,53.7,64.5,67.2,62.2,55.5,56.0,55.5,62.5
2023-05-01 17:08:00,58.7,64.0,65.5,63.2,56.0,56.7,55.5,64.3
2023-05-01 17:09:00,58.0,63.0,64.3,64.2,55.0,56.0,55.5,66.0
2023-05-01 17:10:00,57.2,62.0,66.3,65.5,58.0,55.0,55.5,65.7
2023-05-01 17:11:00,55.3,66.7,66.0,65.0,55.0,48.0,55.5,64.3
2023-05-01 17:12:00,56.5,64.0,64.3,64.2,56.0,55.0,55.5,65.7
2023-05-01 17:13:00,56.3,62.5,66.7,63.2,57.0,55.0,55.5,66.0
2023-05-01 17:14:00,59.3,62.0,66.8,63.0,58.7,55.0,55.5,65.4
2023-05-01 17:15:00,57.0,64.5,64.5,65.8,59.0,55.0,55.5,66.8
2023-05-01 17:16:00,60.3,63.5,65.2,65.4,54.5,55.0,55.5,64.8
2023-05-01 17:17:00,59.3,61.5,66.0,64.2,56.5,51.0,55.5,63.4
2023-05-01 17:18:00,61.0,65.0,64.6,66.7,59.5,51.0,55.5,66.8
2023-05-01 17:19:00,61.3,62.0,65.4,65.6,56.5,51.0,55.5,64.0
2023-05-01 17:20:00,64.0,63.0,68.8,66.2,54.5,51.0,55.5,64.2
2023-05-01 17:21:00,58.8,63.7,66.8,68.0,56.0,48.0,55.5,66.2
2023-05-01 17:22:00,53.8,66.0,65.8,69.0,59.0,47.0,55.5,65.8
2023-05-01 17:23:00,59.5,64.2,69.0,67.0,56.5,50.0,55.5,65.0
2023-05-01 17:24:00,56.8,62.8,67.5,70.5,56.5,55.0,52.0,66.0
2023-05-01 17:25:00,56.3,60.8,67.0,74.0,56.5,53.0,52.0,64.5
2023-05-01 17:26:00,59.8,60.5,67.3,78.0,56.5,53.0,52.0,66.0
2023-05-01 17:27:00,57.5,62.2,67.3,69.0,60.0,49.0,52.0,66.3
2023-05-01 17:28:00,54.8,62.8,66.7,73.0,60.0,49.0,52.0,68.7
2023-05-01 17:29:00,57.8,63.8,67.7,70.0,60.0,53.0,52.0,65.3
2023-05-01 17:30:00,60.0,64.2,63.7,64.5,55.0,56.3,52.0,67.7
2023-05-01 17:31:00,60.0,62.0,61.3,63.5,57.0,67.0,52.0,65.7
2023-05-01 17:32:00,57.5,62.0,67.5,68.0,56.5,64.0,52.0,64.0
2023-05-01 17:33:00,51.5,62.8,66.0,64.5,57.0,52.5,52.0,65.7
2023-05-01 17:34:00,55.0,64.8,62.5,64.5,58.2,61.5,52.0,64.7
2023-05-01 17:35:00,58.3,64.2,63.0,69.5,55.8,55.5,52.0,64.3
2023-05-01 17:36:00,57.7,67.5,65.5,70.5,55.5,56.5,52.0,63.0
2023-05-01 17:37:00,61.5,64.2,63.5,70.5,56.2,54.3,52.0,64.7
2023-05-01 17:38:00,59.0,64.5,63.0,70.0,55.5,59.7,52.0,64.3
2023-05-01 17:39:00,58.0,63.0,67.5,70.0,55.8,57.7,52.0,66.0
2023-05-01 17:40:00,59.5,63.0,62.5,74.0,57.8,54.7,59.0,66.8
2023-05-01 17:41:00,58.5,62.2,60.0,69.0,55.4,53.3,52.0,62.6
2023-05-01 17:42:00,59.0,62.2,64.5,76.0,56.6,55.0,49.0,63.4
2023-05-01 17:43:00,59.0,62.5,64.0,68.0,57.6,53.3,48.0,66.8
2023-05-01 17:44:00,58.5,63.2,62.0,66.5,54.8,49.7,48.0,65.0
2023-05-01 17:45:00,65.5,64.5,67.8,65.5,56.0,49.7,51.0,64.6
2023-05-01 17:46:00,57.0,64.2,68.7,65.0,58.0,55.5,56.0,66.6
2023-05-01 17:47:00,56.5,65.5,67.2,63.3,54.7,59.3,61.0,62.5
2023-05-01 17:48:00,57.5,64.0,67.0,66.0,54.8,57.7,54.0,62.5
2023-05-01 17:49:00,58.0,63.0,66.8,64.2,58.5,53.7,54.0,64.8
2023-05-01 17:50:00,61.0,64.2,63.2,65.2,55.2,56.0,54.0,64.0
2023-05-01 17:51:00,62.0,62.8,63.0,65.5,55.0,61.0,54.0,63.2
2023-05-01 17:52:00,56.7,62.0,64.5,64.6,54.7,53.0,54.0,64.6
2023-05-01 17:53:00,59.7,62.8,63.2,64.0,53.0,54.0,55.0,63.6
2023-05-01 17:54:00,58.3,62.8,62.5,66.5,56.5,52.0,55.0,65.2
2023-05-01 17:55:00,57.5,62.8,64.0,64.2,53.0,55.7,55.0,65.8
2023-05-01 17:56:00,57.0,63.2,64.7,68.3,57.5,58.3,55.0,65.0
2023-05-01 17:57:00,58.5,62.8,66.0,63.7,55.5,57.0,55.0,65.4
2023-05-01 17:58:00,57.5,63.6,65.7,63.7,58.7,56.0,52.0,68.2
2023-05-01 17:59:00,58.0,61.6,67.2,64.0,55.3,59.0,57.0,66.6
2023-05-01 18:00:00,56.0,63.0,67.0,67.0,56.2,57.0,48.0,62.0
2023-05-01 18:01:00,52.0,62.2,69.3,67.7,56.0,63.0,49.0,67.2
2023-05-01 18:02:00,62.5,63.0,68.5,65.0,55.5,49.0,51.5,67.0
2023-05-01 18:03:00,68.0,64.0,66.3,66.0,53.8,48.0,50.5,71.3
2023-05-01 18:04:00,68.0,62.3,65.7,64.5,56.8,74.0,52.5,65.3
2023-05-01 18:05:00,65.5,63.0,68.5,67.5,55.8,52.0,50.0,68.5
2023-05-01 18:06:00,66.5,60.5,70.0,67.5,55.0,60.0,51.5,67.3
2023-05-01 18:07:00,61.0,61.0,67.0,61.0,55.7,55.0,49.0,66.0
2023-05-01 18:08:00,59.5,61.5,65.3,64.0,56.2,49.0,48.0,67.0
2023-05-01 18:09:00,59.5,65.0,66.7,62.0,56.3,49.0,48.0,68.2
2023-05-01 18:10:00,59.8,63.7,66.5,62.0,56.0,52.0,47.0,61.7
2023-05-01 18:11:00,62.8,63.3,66.0,62.0,58.0,52.0,47.0,66.7
2023-05-01 18:12:00,60.5,62.7,66.8,62.0,58.3,57.0,47.0,64.5
2023-05-01 18:13:00,55.3,61.5,67.0,62.0,57.3,54.0,48.0,64.0
2023-05-01 18:14:00,55.2,62.0,68.0,62.0,55.7,51.0,48.0,60.5
2023-05-01 18:15:00,55.2,60.7,66.8,62.0,54.7,57.0,47.0,67.5
2023-05-01 18:16:00,58.6,63.0,65.4,62.5,55.0,54.0,47.0,72.0
2023-05-01 18:17:00,57.2,62.3,64.4,60.0,53.7,54.0,51.0,72.0
2023-05-01 18:18:00,59.0,62.2,65.8,64.0,56.7,54.0,48.5,63.0
2023-05-01 18:19:00,57.0,64.2,63.2,61.5,56.0,64.0,51.0,63.0
2023-05-01 18:20:00,54.3,63.8,64.8,60.0,55.0,64.0,49.5,65.5
2023-05-01 18:21:00,56.3,66.0,64.0,62.7,58.7,64.0,50.5,63.0
2023-05-01 18:22:00,57.0,62.7,66.3,61.7,56.3,57.0,48.5,66.0
2023-05-01 18:23:00,54.0,63.7,67.0,62.7,56.0,53.0,51.0,63.0
2023-05-01 18:24:00,56.3,62.3,65.0,64.0,55.0,56.0,55.0,65.2
2023-05-01 18:25:00,56.5,62.7,67.7,62.2,57.0,52.0,47.0,63.6
2023-05-01 18:26:00,56.8,61.7,63.5,61.5,58.5,61.0,50.5,62.2
2023-05-01 18:27:00,57.6,63.0,66.0,65.2,57.0,53.0,49.5,63.2
2023-05-01 18:28:00,58.6,60.7,66.0,64.2,67.0,53.0,55.0,64.0
2023-05-01 18:29:00,58.2,62.0,75.0,64.5,55.0,54.0,52.0,61.6
2023-05-01 18:30:00,59.4,63.7,68.0,64.2,53.0,55.0,48.0,63.2
2023-05-01 18:31:00,59.8,62.0,64.0,62.3,57.0,55.0,52.0,64.0
2023-05-01 18:32:00,58.5,63.7,66.5,64.2,57.0,63.0,50.5,64.3
2023-05-01 18:33:00,61.2,64.0,64.0,65.3,57.0,63.0,55.0,64.8
2023-05-01 18:34:00,57.2,61.5,64.0,64.4,55.0,60.0,50.3,64.0
2023-05-01 18:35:00,56.5,63.3,63.5,63.8,57.0,55.0,53.0,63.2
2023-05-01 18:36:00,58.0,64.7,61.0,64.2,57.0,54.0,50.0,63.7
2023-05-01 18:37:00,63.0,62.0,60.5,61.6,57.0,51.0,51.0,65.7
2023-05-01 18:38:00,57.0,61.0,63.5,63.6,55.0,51.0,49.0,63.1
2023-05-01 18:39:00,56.7,62.0,63.7,65.5,55.0,50.0,52.0,61.0
2023-05-01 18:40:00,57.5,61.0,62.0,64.1,57.0,48.0,50.0,64.3
2023-05-01 18:41:00,56.5,62.0,63.2,64.6,57.0,52.0,53.0,62.6
2023-05-01 18:42:00,58.2,63.0,63.0,63.4,57.0,52.0,51.0,62.8
2023-05-01 18:43:00,57.0,65.0,62.0,62.9,57.0,55.0,50.5,62.5
2023-05-01 18:44:00,60.0,61.3,63.2,64.0,65.0,55.0,47.5,62.0
2023-05-01 18:45:00,58.6,65.0,63.3,66.2,60.0,50.0,48.0,62.5
2023-05-01 18:46:00,61.2,67.0,62.0,63.8,57.0,53.0,48.0,63.9
2023-05-01 18:47:00,59.0,66.5,64.5,60.5,56.0,56.5,51.0,65.2
2023-05-01 18:48:00,55.7,64.5,64.5,63.0,55.0,51.0,48.5,63.4
2023-05-01 18:49:00,58.4,63.0,62.8,62.5,54.5,55.5,49.3,63.5
2023-05-01 18:50:00,59.7,61.3,64.8,61.7,55.5,51.0,50.0,62.5
2023-05-01 18:51:00,61.2,60.7,65.2,64.0,52.0,53.0,49.0,62.0
2023-05-01 18:52:00,59.7,60.3,61.0,67.0,54.0,51.0,51.0,60.5
2023-05-01 18:53:00,58.8,59.3,63.4,62.0,54.3,54.5,48.5,64.0
2023-05-01 18:54:00,58.2,60.0,62.2,63.0,54.0,61.0,47.0,62.0
2023-05-01 18:55:00,57.8,60.3,63.6,61.7,54.0,50.5,49.5,65.0
2023-05-01 18:56:00,58.5,57.7,63.0,61.8,55.2,66.0,48.5,65.0
2023-05-01 18:57:00,62.4,58.7,65.0,64.0,55.0,51.0,54.0,64.0
2023-05-01 18:58:00,59.8,59.7,63.2,61.0,55.0,50.0,47.5,63.5
2023-05-01 18:59:00,59.0,57.2,63.2,61.7,54.7,54.0,51.5,60.5
2023-05-01 19:00:00,56.8,58.3,62.5,61.7,55.0,58.0,49.5,61.5
2023-05-01 19:01:00,60.6,62.0,64.2,61.2,53.2,67.0,48.0,61.5
2023-05-01 19:02:00,57.0,60.5,65.6,62.2,54.8,58.0,50.5,63.5
2023-05-01 19:03:00,60.7,60.6,63.6,61.0,53.5,59.0,51.0,64.0
2023-05-01 19:04:00,55.8,63.8,62.8,63.3,54.0,68.0,50.0,61.7
2023-05-01 19:05:00,56.3,62.4,65.0,64.0,55.5,51.0,51.0,62.7
2023-05-01 19:06:00,57.5,61.2,62.5,65.5,57.0,53.0,48.0,57.0
2023-05-01 19:07:00,58.3,61.8,64.5,65.3,56.0,73.0,48.5,61.7
2023-05-01 19:08:00,56.7,61.6,65.5,65.0,52.7,71.0,51.0,60.5
2023-05-01 19:09:00,57.0,60.2,63.5,62.8,55.3,56.0,51.0,59.0
2023-05-01 19:10:00,53.0,59.2,60.0,63.0,56.0,64.0,56.0,61.0
2023-05-01 19:11:00,57.7,62.8,65.0,63.2,50.0,53.5,57.0,64.5
2023-05-01 19:12:00,54.3,61.0,63.5,65.7,56.0,57.0,56.0,62.0
2023-05-01 19:13:00,53.7,62.0,63.3,63.3,54.0,53.0,50.0,61.0
2023-05-01 19:14:00,55.5,60.2,64.4,67.5,57.0,51.0,50.0,62.5
2023-05-01 19:15:00,54.4,61.8,63.1,66.8,57.0,50.0,52.0,61.0
2023-05-01 19:16:00,57.0,60.4,63.0,64.0,55.0,51.0,49.5,63.0
2023-05-01 19:17:00,56.2,60.0,63.4,63.0,55.0,50.5,49.0,64.0
2023-05-01 19:18:00,57.8,59.2,63.5,61.0,64.0,50.0,53.5,62.5
2023-05-01 19:19:00,55.8,59.4,61.4,60.0,55.0,51.0,51.0,61.0
2023-05-01 19:20:00,55.0,58.8,62.6,59.0,56.5,51.0,51.7,65.0
2023-05-01 19:21:00,57.8,61.4,62.4,62.0,57.2,51.0,51.0,66.0
2023-05-01 19:22:00,53.8,62.7,64.5,57.5,57.5,49.5,50.0,63.3
2023-05-01 19:23:00,57.2,62.3,64.0,60.0,56.5,50.0,55.0,60.3
2023-05-01 19:24:00,56.0,62.3,64.0,64.0,55.4,53.5,56.0,67.5
2023-05-01 19:25:00,58.0,61.0,62.0,59.5,56.2,55.5,54.5,67.0
2023-05-01 19:26:00,58.0,61.4,64.5,61.0,56.5,53.0,48.5,61.5
2023-05-01 19:27:00,58.0,63.6,63.2,66.7,55.3,51.8,52.0,60.5
2023-05-01 19:28:00,58.0,61.8,62.5,63.0,55.5,49.5,54.0,64.0
2023-05-01 19:29:00,51.0,62.8,62.2,61.7,55.0,49.5,54.0,63.5
2023-05-01 19:30:00,51.0,62.5,64.0,66.7,54.9,49.0,54.0,66.0
2023-05-01 19:31:00,51.0,63.2,61.6,65.0,55.8,53.7,54.0,66.0
2023-05-01 19:32:00,62.0,58.5,62.2,63.0,55.8,52.3,54.0,63.0
2023-05-01 19:33:00,52.0,60.0,65.3,65.5,54.8,50.0,54.0,62.3
2023-05-01 19:34:00,57.0,60.7,61.0,66.5,55.2,50.2,50.0,61.2
2023-05-01 19:35:00,58.3,56.2,63.2,61.5,54.6,50.8,50.0,59.8
2023-05-01 19:36:00,56.0,58.2,64.0,61.5,56.0,49.0,50.0,61.5
2023-05-01 19:37:00,54.5,58.2,62.7,64.0,55.0,47.5,50.0,60.5
2023-05-01 19:38:00,52.0,56.5,64.3,67.0,56.8,50.5,50.0,60.5
2023-05-01 19:39:00,59.4,58.6,65.7,68.5,54.6,50.0,50.0,58.5
2023-05-01 19:40:00,57.4,59.2,61.7,63.7,54.4,50.0,47.0,61.0
2023-05-01 19:41:00,55.0,58.0,65.0,58.7,54.3,51.5,51.0,60.5
2023-05-01 19:42:00,56.2,59.1,64.3,62.3,56.7,51.0,49.0,63.0
2023-05-01 19:43:00,54.2,60.2,62.7,60.7,54.0,47.0,46.0,60.8
2023-05-01 19:44:00,56.3,59.4,68.0,59.7,52.7,49.0,49.0,64.0
2023-05-01 19:45:00,53.8,60.2,63.7,61.7,54.5,47.0,46.0,62.2
2023-05-01 19:46:00,54.0,63.3,63.7,60.0,55.0,48.0,47.0,60.2
2023-05-01 19:47:00,51.8,59.6,63.0,61.2,53.4,48.0,46.0,61.7
2023-05-01 19:48:00,53.8,60.6,62.3,63.0,55.2,48.0,46.0,63.2
2023-05-01 19:49:00,53.4,59.2,64.3,63.3,54.5,48.0,46.0,62.3
2023-05-01 19:50:00,52.7,58.8,61.0,62.5,57.4,48.0,46.0,62.2
2023-05-01 19:51:00,52.3,60.4,62.5,61.7,56.0,48.0,46.0,62.4
2023-05-01 19:52:00,51.6,58.3,61.0,61.0,54.2,48.0,46.0,59.4
2023-05-01 19:53:00,53.3,58.2,62.2,63.3,54.0,56.0,46.0,61.2
2023-05-01 19:54:00,57.7,59.9,62.6,61.2,53.8,56.0,46.0,62.2
2023-05-01 19:55:00,53.2,57.7,60.8,62.0,54.3,56.0,46.0,60.3
2023-05-01 19:56:00,51.2,56.2,61.0,61.2,54.3,56.0,46.0,61.5
2023-05-01 19:57:00,53.8,59.0,62.5,58.0,53.7,56.0,46.0,61.6
2023-05-01 19:58:00,52.7,58.0,61.2,60.0,53.5,56.0,46.0,61.6
2023-05-01 19:59:00,56.7,56.7,60.4,61.5,54.3,56.0,51.0,62.5
2023-05-01 20:00:00,56.3,56.5,63.2,61.5,54.0,57.0,51.0,62.5
2023-05-01 20:01:00,53.0,55.0,62.2,61.7,54.4,54.0,51.0,63.0
2023-05-01 20:02:00,56.0,57.7,60.4,61.3,54.4,48.0,51.0,62.0
2023-05-01 20:03:00,60.0,59.0,62.0,63.3,53.8,52.0,51.0,58.8
2023-05-01 20:04:00,54.0,58.2,59.8,62.0,57.2,50.0,51.0,61.2
2023-05-01 20:05:00,56.7,60.0,61.7,63.0,55.5,54.0,51.0,60.0
2023-05-01 20:06:00,55.0,59.2,60.5,61.3,55.8,54.5,51.0,60.4
2023-05-01 20:07:00,60.0,56.8,60.2,63.5,53.2,51.0,51.0,62.2
2023-05-01 20:08:00,54.5,58.0,61.8,64.0,54.5,49.0,51.0,61.6
2023-05-01 20:09:00,54.0,59.7,60.2,64.3,53.0,60.0,51.0,60.4
2023-05-01 20:10:00,57.0,57.0,59.2,60.8,53.0,60.0,50.0,59.0
2023-05-01 20:11:00,53.0,58.6,60.2,62.4,54.0,47.0,50.0,58.4
2023-05-01 20:12:00,63.0,59.0,60.8,62.0,54.2,55.0,48.0,59.8
2023-05-01 20:13:00,60.0,59.1,59.4,61.8,56.0,52.0,51.0,59.8
2023-05-01 20:14:00,57.0,59.3,60.6,62.2,54.0,48.0,48.0,62.5
2023-05-01 20:15:00,57.0,59.2,60.0,62.2,54.8,48.0,46.0,62.0
2023-05-01 20:16:00,54.0,57.3,58.3,62.6,53.8,51.0,47.0,60.5
2023-05-01 20:17:00,54.0,59.2,61.4,63.0,52.5,53.0,53.0,59.7
2023-05-01 20:18:00,55.0,57.8,59.8,63.5,54.2,57.0,45.5,61.7
2023-05-01 20:19:00,55.0,57.8,59.2,60.5,53.8,53.0,48.5,59.3
2023-05-01 20:20:00,52.0,60.0,61.2,61.0,52.5,49.3,49.5,61.0
2023-05-01 20:21:00,52.0,59.7,59.8,66.5,53.5,50.3,48.5,63.0
2023-05-01 20:22:00,52.0,59.0,60.8,59.5,53.5,49.7,47.5,58.0
2023-05-01 20:23:00,54.0,59.0,62.3,61.5,54.2,51.3,48.0,59.0
2023-05-01 20:24:00,55.0,56.5,59.3,63.0,53.3,49.7,49.0,64.0
2023-05-01 20:25:00,51.0,62.0,59.3,64.0,50.5,48.3,46.5,58.0
2023-05-01 20:26:00,52.5,62.5,60.0,75.0,57.0,48.5,50.3,59.0
2023-05-01 20:27:00,56.0,62.5,60.0,64.0,53.0,48.0,47.7,61.0
2023-05-01 20:28:00,53.0,62.0,58.3,66.5,51.0,53.0,47.3,61.0
2023-05-01 20:29:00,54.5,62.0,60.6,64.7,55.0,47.0,47.5,62.5
2023-05-01 20:30:00,52.3,62.0,61.0,62.0,55.0,47.0,47.5,59.3
2023-05-01 20:31:00,52.7,58.5,57.4,61.0,55.0,46.0,46.5,62.3
2023-05-01 20:32:00,55.0,58.5,61.4,60.6,54.0,46.0,46.5,60.0
2023-05-01 20:33:00,48.3,58.5,61.4,63.6,52.0,47.5,47.5,62.3
2023-05-01 20:34:00,56.0,61.0,58.5,62.4,55.5,50.0,48.5,61.5
2023-05-01 20:35:00,49.0,57.5,60.9,60.2,54.5,47.0,45.0,60.5
2023-05-01 20:36:00,48.0,59.0,60.5,60.3,56.5,46.5,45.0,60.0
